annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id
170328,645,caridea,"Arthropoda > Decapoda > caridea",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5912.11,1713.38,47.17]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129528
170329,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5840.33,1433.59,34.48]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129529
170330,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[3396.97,269.04,38.09]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129530
170333,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[71.78,1082.03,58.76]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129533
170335,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[440.92,1165.53,52.94]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129535
170339,645,caridea,"Arthropoda > Decapoda > caridea",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5692.38,2280.27,57.73]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129539
170340,645,caridea,"Arthropoda > Decapoda > caridea",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5367.19,2546.88,61.54]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129540
170341,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4379.88,2910.16,52.35]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129541
170343,645,caridea,"Arthropoda > Decapoda > caridea",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[3629.88,2042.97,29.52]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129543
171088,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[1725.59,1648.93,47.17]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129491
171089,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[2879.88,2675.78,72.06]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129492
171090,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[2903.32,2825.2,61.17]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129493
171091,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4180.66,2296.39,44.62]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129497
171092,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040835.714750Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4820.8,2328.61,69.24]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129498
171093,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4892.58,2352.05,56.35]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129499
171094,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4450.2,2410.64,51.96]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129501
171095,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4069.34,2133.79,40.73]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129502
171096,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[3899.41,2514.65,47.29]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129503
171097,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5081.54,3147.46,42.88]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129504
171098,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[4965.82,3006.84,45.43]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129505
171099,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5819.82,3074.22,61.54]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129506
171100,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5853.52,2996.58,55.14]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129507
171101,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5891.6,2461.91,66.37]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129508
171102,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5866.7,2366.7,42.51]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129509
171103,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5554.69,1481.93,58.32]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129511
171104,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5535.64,1604.98,38.34]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129512
171105,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5403.81,1013.18,52.92]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129514
171106,639,Actiniaria,"Cnidaria > Hexacorallia > Actiniaria",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,4,Circle,"[5548.83,841.8,47.53]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",129515
171286,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112292,20190404T030509.627385Z.jpg,-176.5684404,-21.98905775,3,Polygon,"[2000.2,1447.19,2015.61,1461.57,2015.99,1461.61,2017.82,1461.43,2019.65,1461.61,2021.48,1461.43,2022.49,1461.53,2025.33,1460.67,2025.62,1460.64,2025.78,1460.55,2026,1460.49,2027.25,1459.82,2034.12,1457.74,2038.13,1457.34,2039.24,1457,2041.09,1456.82,2042.9,1456.27,2043.32,1456.23,2044.82,1455.42,2051.69,1453.34,2054.63,1453.05,2056.09,1452.61,2056.53,1452.57,2061.22,1451.14,2063.07,1450.96,2064.88,1450.41,2068.76,1450.03,2071.45,1447.82,2074.28,1446.31,2075.11,1445.63,2081.45,1442.24,2083.35,1441.66,2083.64,1441.51,2084.08,1441.38,2086.57,1440.04,2088.7,1439.4,2090.23,1438.58,2097.1,1436.5,2100.21,1436.19,2101.22,1435.65,2108.09,1433.57,2110.38,1433.34,2116.88,1431.37,2121.98,1430.87,2122.74,1430.64,2123.5,1430.56,2125.67,1429.9,2132.81,1429.2,2132.88,1429.21,2132.99,1429.17,2133.76,1429.1,2135.92,1428.44,2140.38,1428,2145.04,1426.59,2145.9,1426.13,2151.87,1424.32,2152.57,1423.74,2153,1423.22,2153.63,1422.04,2158.19,1416.49,2158.59,1416.16,2158.92,1415.76,2164.47,1411.2,2165.65,1410.57,2166.67,1409.74,2167.85,1409.1,2168.86,1408.27,2175.2,1404.89,2175.42,1404.82,2176.66,1404.16,2178.79,1403.51,2180.32,1402.69,2180.54,1402.62,2181.79,1401.96,2188.66,1399.87,2195.8,1399.17,2196.17,1399.21,2196.53,1399.17,2196.6,1399.18,2196.71,1399.14,2203.86,1398.44,2204.22,1398.47,2204.59,1398.44,2204.96,1398.47,2205.32,1398.44,2205.69,1398.47,2206.06,1398.44,2206.42,1398.47,2206.79,1398.44,2207.15,1398.47,2207.52,1398.44,2208.25,1398.51,2208.98,1398.44,2209.35,1398.47,2209.72,1398.44,2210.08,1398.47,2210.45,1398.44,2210.82,1398.47,2211.18,1398.44,2211.55,1398.47,2211.91,1398.44,2212.28,1398.47,2212.65,1398.44,2213.01,1398.47,2213.38,1398.44,2220.52,1399.14,2227.39,1401.23,2233.72,1404.61,2239.27,1409.16,2243.83,1414.71,2247.21,1421.04,2249.3,1427.91,2250,1435.06,2249.96,1435.43,2250,1435.79,2249.96,1436.16,2250,1436.52,2249.3,1443.67,2248.19,1447.31,2281.98,1444.27,2280.52,1412.15,2268.84,1375.65,2190,1361.05,2121.38,1410.69,2000.2,1447.19]","{""size"":9736113,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""1.6"",""yaw"":""130.49""}}",130446
171297,719,unknown,unknown,52,Marin,MARCILLAT,112292,20190404T030509.627385Z.jpg,-176.5684404,-21.98905775,4,Circle,"[890.63,1082.76,58.32]","{""size"":9736113,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""1.6"",""yaw"":""130.49""}}",130457
171299,719,unknown,unknown,52,Marin,MARCILLAT,112292,20190404T030509.627385Z.jpg,-176.5684404,-21.98905775,4,Circle,"[874.51,1284.91,64.47]","{""size"":9736113,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""1.6"",""yaw"":""130.49""}}",130459
171400,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1918.95,1511.23,2460.94,1435.06,2273.44,1810.06,2592.77,1854,2085.94,2334.47,1792.97,2278.81,1564.45,2032.71,1918.95,1511.23]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130560
171402,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1511.72,384.03,1634.77,389.89,1719.73,533.45,1541.02,530.52,1511.72,384.03]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130562
171404,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1807.62,1.71,2206.05,1.71,2187.01,338.62,2071.29,203.86,1955.57,718.02,1841.31,767.82,1807.62,1.71]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130564
171405,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1706.54,841.06,1813.48,744.38,1853.03,823.49,2091.8,1094.48,1930.66,1368.41,1847.17,1350.83,1706.54,841.06]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130565
171409,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[7.32,2067.14,181.64,2055.42,309.08,1907.47,344.24,1815.19,530.27,1550.05,651.86,1664.31,707.52,1684.81,637.21,1848.88,675.29,1870.85,833.5,1662.84,761.72,1520.75,597.66,1435.79,454.1,1446.04,271,1642.33,231.45,1692.14,82.03,1700.93,48.34,1780.03,2.93,1867.92,7.32,2067.14]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130569
171411,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[2.93,716.55,243.16,696.04,451.17,879.15,489.26,1073.97,407.23,1179.44,153.81,1205.81,87.89,1027.1,0,986.08,2.93,716.55]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130571
171413,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1054.69,4.64,1337.4,4.64,1353.52,124.76,1284.67,290.28,1174.8,162.84,1054.69,4.64]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130573
171416,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1289.06,1210.21,1494.14,1134.03,1574.71,1289.31,1431.15,1340.58,1287.6,1380.13,1252.44,1274.66,1289.06,1210.21]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130576
171420,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1056.15,2206.3,1105.96,2169.68,1209.96,2245.85,1167.48,2339.6,1056.15,2239.99,1056.15,2206.3]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130580
171426,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[1453.13,2502.2,1580.57,2738.04,1485.35,2839.11,1306.64,2634.03,1453.13,2502.2]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130585
171431,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[2501.22,75.32,2583.25,33.57,2664.55,95.09,2685.79,172.73,2586.18,180.05,2490.97,119.26,2501.22,75.32]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130590
171432,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[2819.82,88.5,2991.94,84.84,3074.71,151.49,3010.99,237.92,2840.33,228.39,2819.82,88.5]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130591
171434,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,3,Polygon,"[2597.17,728.27,2626.46,552.49,2540.04,489.5,2481.45,722.41,2540.04,735.6,2597.17,728.27]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130593
171438,647,brachyura,"Arthropoda > Decapoda > brachyura",52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,4,Circle,"[616.7,827.51,55.67]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130597
171444,719,unknown,unknown,52,Marin,MARCILLAT,112294,20190404T030935.883265Z.jpg,-176.5684181,-21.98911787,4,Circle,"[3937.5,764.16,58.67]","{""size"":11038518,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""4.4"",""yaw"":""118.01""}}",130603
171465,791,Zoantharia,"Cnidaria > Hexacorallia > Zoantharia",52,Marin,MARCILLAT,112295,20190404T040926.675090Z.jpg,-176.5683785,-21.98912914,3,Polygon,"[2027.34,3165.77,2046.79,3166.09,2046.39,3170.17,2047.79,3184.46,2051.96,3198.2,2058.73,3210.86,2067.84,3221.96,2078.94,3231.07,2091.6,3237.83,2105.34,3242,2119.63,3243.41,2133.92,3242,2147.14,3237.99,2148.41,3239.53,2159.5,3248.64,2172.17,3255.41,2185.91,3259.58,2200.2,3260.99,2214.48,3259.58,2224.52,3256.53,2225.1,3256.59,2239.39,3255.18,2253.13,3251.02,2265.79,3244.25,2271.24,3239.78,2275.85,3245.39,2286.95,3254.5,2299.61,3261.27,2313.35,3265.44,2327.64,3266.85,2341.93,3265.44,2355.67,3261.27,2368.33,3254.5,2379.43,3245.39,2385.59,3237.88,2389.52,3239.07,2403.81,3240.48,2418.1,3239.07,2431.84,3234.9,2444.5,3228.14,2455.6,3219.03,2455.83,3218.75,2468.26,3219.97,2482.55,3218.56,2496.29,3214.4,2508.95,3207.63,2510.53,3206.33,2515.14,3206.79,2529.43,3205.38,2543.17,3201.21,2555.83,3194.44,2566.93,3185.34,2575.8,3174.53,2585.13,3169.54,2596.22,3160.43,2597.82,3158.49,2610.03,3151.96,2621.13,3142.86,2630.24,3131.76,2637,3119.09,2637.41,3117.76,2676.27,3086.67,2724.61,2956.3,2377.44,2724.85,2226.56,2877.2,2125.49,3001.71,2027.34,3165.77]","{""size"":9172840,""mimetype"":""image\/jpeg"",""width"":6000,""height"":4000,""metadata"":{""distance_to_ground"":""3.8"",""yaw"":""91.23""}}",130624
